,ALLJOBS,IAE,4 WEEKS BANK DISCOUNT,RnDbyRev,stocktwitsPosts,twitterPosts,stocktwitsComments,twitterComments,stocktwitsLikes,twitterLikes,stocktwitsImpressions,twitterImpressions,stocktwitsSentiment,twitterSentiment,analystRatingsBuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy,BP Buys,BP Sells,Bipartisan Buy Ratio,Partisan Investing,EnvironmentalScore,SocialScore,GovernanceScore,ESGScore,evToOperatingCashFlow,evToFreeCashFlow,debtToEquity,debtToAssets,netDebtToEBITDA,receivablesTurnover,open,high,low,close,volume,sma,ema,wma,rsi,adx,standardDeviation,BB_percentage,Ichimoku,volume_oscillator,MACD,Social 1 Peers,Social 2 Peers,Social 3 Peers,Technological Peers,Environmental 1 Peers,Environmental 2 Peers,Environmental 3 Peers
2022-01-01,164.46,0.4971400088367549,0.06,0.12250569599300522,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1003.0,,,25.0,5.0,0.0,0.0,13.0,0.0,8.17557352654659e-14,6.776263578034403e-21,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,146.05,146.7,144.85,144.85,18136000.0,145.466,145.52678262245212,145.59719047619046,49.6910210755417,8.380956788468257,2.113535899860704,0.4289812711863776,,-8.161925582113286,0.09450528657287244,5.333333333333333,4075.0,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-02,164.05,0.4971400088367549,0.06,0.12250569599300522,0.0,2.0,0.0,0.0,0.0,1.0,0.0,95439.0,,,25.0,5.0,0.0,0.0,13.0,0.0,4.087786763273295e-14,3.3881317890172014e-21,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,146.05,146.7,144.85,144.85,18136000.0,145.466,145.52678262245212,145.59719047619046,49.6910210755417,8.380956788468257,2.113535899860704,0.4289812711863776,,-8.161925582113286,0.09450528657287244,4.333333333333333,12169.333333333334,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-03,163.51,0.4971400088367549,0.05,0.12250569599300522,0.0,4.0,0.0,17.0,0.0,171.0,0.0,7930.0,,,25.0,5.0,0.0,0.0,13.0,0.0,2.0438933816366474e-14,1.6940658945086007e-21,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,145.05,145.85,143.71,144.99,28646000.0,145.61550000000003,145.47566046793287,145.55185714285713,49.94009728952138,8.2868154833244,1.9635057295561922,0.42237583304561765,,-11.675740193645257,0.018622435427720907,12.333333333333334,17523.0,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-04,163.12,0.4971400088367549,0.06,0.12250569599300522,0.0,4.0,0.0,17.0,0.0,171.0,0.0,7930.0,,,25.0,5.0,0.0,0.0,13.0,0.0,1.0219466908183237e-14,8.470329472543003e-22,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,145.4,146.49,143.72,144.4,28400000.0,145.678,145.37321661384402,145.43609523809525,48.86684596645428,8.067748627149223,1.9029939569005456,0.3363578201667689,,-12.946253502332523,-0.06851037394384868,15.333333333333334,97683.33333333334,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-05,162.81,0.4971400088367549,0.05,0.12250569599300522,1.0,3.0,0.0,0.0,0.0,2.0,12817.0,7494.0,,,25.0,5.0,0.0,0.0,13.0,0.0,5.1097334540916185e-15,4.235164736271502e-22,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,144.42,144.5,137.69,137.77,54618000.0,145.203,144.64910074585887,144.68295238095237,38.962300471916365,8.79408841993623,2.529003954128974,-0.21617051296703022,,-14.247818580359775,-0.5412052943543479,12.0,41544.666666666664,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-06,162.48,0.4971400088367549,0.04,0.12250569599300522,0.0,4.0,0.0,3.0,0.0,15.0,0.0,4718.0,,,25.0,5.0,0.0,0.0,13.0,0.0,2.5548667270458092e-15,2.117582368135751e-22,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,137.0,139.94,136.56,137.75,37348000.0,144.68099999999998,143.99204353196757,143.97314285714285,38.93724063299201,9.627105400287965,2.9076844739414183,-0.08083186302794688,,-10.858724488512724,-0.8101346359113887,16.333333333333332,68461.66666666666,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-07,162.27,0.4971400088367549,0.05,0.12250569599300522,2.0,11.0,0.0,2.0,0.0,17.0,18.0,140298.0,,,25.0,5.0,0.0,0.0,13.0,0.0,1.2774333635229046e-15,1.0587911840678754e-22,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,138.15,138.45,135.77,137.02,29760000.0,144.15,143.32803938606588,143.2435238095238,37.99823886159664,10.517131980952675,3.2664093436065205,-0.031888660973513755,,-10.077406819230317,-0.9804972931204726,11.0,28318.0,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-08,161.92,0.4971400088367549,0.05,0.12250569599300522,2.0,11.0,0.0,2.0,0.0,17.0,18.0,140298.0,,,25.0,5.0,0.0,0.0,13.0,0.0,6.387166817614523e-16,5.293955920339377e-23,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,138.15,138.45,135.77,137.02,29760000.0,144.15,143.32803938606588,143.2435238095238,37.99823886159664,10.517131980952675,3.2664093436065205,-0.031888660973513755,,-10.077406819230317,-0.9804972931204726,5.666666666666667,30690.333333333336,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-09,162.05,0.4971400088367549,0.05,0.12250569599300522,2.0,11.0,0.0,2.0,0.0,17.0,18.0,140298.0,,,25.0,5.0,0.0,0.0,13.0,0.0,3.1935834088072615e-16,2.6469779601696886e-23,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,138.15,138.45,135.77,137.02,29760000.0,144.15,143.32803938606588,143.2435238095238,37.99823886159664,10.517131980952675,3.2664093436065205,-0.031888660973513755,,-10.077406819230317,-0.9804972931204726,5.666666666666666,10045.666666666666,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
2022-01-10,162.16,0.4971400088367549,0.05,0.12250569599300522,0.0,7.0,0.0,6.0,0.0,9.0,0.0,31947.0,,,25.0,5.0,0.0,0.0,13.0,0.0,1.5967917044036308e-16,1.3234889800848443e-23,1.0,71.64,54.9,56.46,61.0,77.20361141872944,103.76771317527896,0.11284201323345322,0.07903570593540199,0.20516320243341263,1.87049913086665,135.08,138.82,133.16,138.67,44408000.0,143.6835,142.88441658739296,142.72161904761904,41.36267924834584,11.668528255319139,3.3484627443052113,0.13516427403285622,,-6.806043660056946,-0.9267481856383651,10.666666666666666,24745.666666666664,0.0,0.22644652753176406,53.30166666666667,57.665,59.428333333333335
