Date,Price,Partisan Investing,Job Postings,Equity Investment,Risk Free Rate,Twitter Posts,Twitter Impressions,Twitter Sentiment,Peer Twitter Posts,Peer Twitter Impressions,Peer Twitter Sentiment,Investment in R&D,Environmental Score,Social Score,Governance Score,Peer Investments in R&D,Peer Environmental Score,Peer Social Score,Peer Governance Score,Bipartisan Buying,Bipartisan Selling
2022-01-27,129.01,1.0,0.9730025538124772,1.0,0.00784313725490196,46.0,282.474,,29.33333333333333,284.76733333333334,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-1.2182553897122429e-21
2022-01-28,133.35,1.0,0.9722120880457252,1.0,0.00784313725490196,29.0,207.274,,24.333333333333336,150.3886666666667,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-6.0912769485612145e-22
2022-01-29,133.35,1.0,0.9730025538124772,1.0,0.00784313725490196,15.0,258.892,,10.0,26.209666666666667,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-3.0456384742806073e-22
2022-01-30,133.35,1.0,0.9739754347561717,1.0,0.00784313725490196,19.0,140.104,,14.333333333333334,46.07433333333333,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-1.5228192371403034e-22
2022-01-31,135.3,1.0,0.9746442904049616,1.0,0.0058823529411764705,32.0,1014.952,,24.333333333333336,90.11,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-7.614096185701517e-23
2022-02-01,137.64,1.0,0.975069925817828,1.0,0.00784313725490196,33.0,89.796,,31.666666666666668,161.033,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,0.0,-3.8070480928507597e-23
2022-02-02,148.0,1.0,0.9754955612306944,1.0,0.00784313725490196,61.0,85.868,,52.333333333333336,424.1773333333333,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,16250.25,-1.9035240464253792e-23
2022-02-03,143.09,1.0,0.9766508573513316,1.0,0.0058823529411764705,42.0,454.347,,124.33333333333334,620.292,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,8125.125,-9.517620232126896e-24
2022-02-04,143.29,1.0,0.9781101787668735,1.0,0.009803921568627453,58.0,402.558,,218.0,726.6826666666667,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,4062.5625,-4.758810116063448e-24
2022-02-05,143.29,1.0,0.9788398394746441,1.0,0.009803921568627453,19.0,30.813,,61.66666666666667,487.41666666666663,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,2031.28125,-2.379405058031724e-24
2022-02-06,143.29,1.0,0.9790222546515869,1.0,0.009803921568627453,16.0,105.369,,43.333333333333336,316.518,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,1015.640625,-1.189702529015862e-24
2022-02-07,139.2,1.0,0.9795086951234342,1.0,0.0058823529411764705,22.0,91.303,,74.33333333333333,254.86533333333333,0.0,0.1225056959930052,71.64,54.9,56.46,0.226446527531764,53.30166666666667,57.665,59.428333333333335,507.8203125,-5.94851264507931e-25
