Date,Price,Partisan Investing,Job Postings,Equity Investment,Risk Free Rate,Twitter Posts,Twitter Impressions,Twitter Sentiment,Peer Twitter Posts,Peer Twitter Impressions,Peer Twitter Sentiment,Investment in R&D,Environmental Score,Social Score,Governance Score,Peer Investments in R&D,Peer Environmental Score,Peer Social Score,Peer Governance Score,Bipartisan Buying,Bipartisan Selling
2022-01-11,354.8,0.5,0.984981150431716,1.0,0.00784313725490196,214.0,1595.507,,24.83333333333333,54.93233333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4.120225960294598e-15,-0.488311767578184
2022-01-12,368.74,0.5,0.9841906846649642,1.0,0.00784313725490196,210.0,769.12,,21.666666666666664,63.5025,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2.060112980147299e-15,-0.244155883789092
2022-01-13,343.85,0.5,0.9831569986622887,1.0,0.009803921568627453,167.0,694.968,,26.0,114.225,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.0300564900736497e-15,-0.122077941894546
2022-01-14,349.87,0.5,0.9795695001824151,1.0,0.009803921568627453,279.0,1245.245,,31.166666666666668,98.93766666666669,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,5.150282450368247e-16,-0.061038970947273
2022-01-15,349.87,0.5,0.9795086951234342,1.0,0.009803921568627453,89.0,136.596,,17.166666666666668,83.31433333333334,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2.5751412251841237e-16,-0.0305194854736365
2022-01-16,349.87,0.5,0.9784142040617779,1.0,0.009803921568627453,88.0,311.856,,7.5,49.82316666666666,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.2875706125920619e-16,-0.0152597427368182
2022-01-17,349.87,0.5,0.9774413231180834,1.0,0.009803921568627453,110.0,684.291,,13.166666666666666,15.759833333333335,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,6.437853062960308e-17,-0.0076298713684091
2022-01-18,343.5,0.5,0.9772589079411407,1.0,0.009803921568627453,252.0,651.93,,35.83333333333333,67.43716666666667,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,3.218926531480155e-17,-0.0038149356842045
2022-01-19,331.88,0.5,0.977076492764198,1.0,0.009803921568627453,173.0,217.558,,36.0,94.958,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.6094632657400773e-17,-0.0019074678421022
2022-01-20,332.09,0.5,0.9768940775872552,1.0,0.009803921568627453,154.0,709.727,,47.16666666666666,468.07683333333335,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,8.047316328700388e-18,-0.0009537339210511
2022-01-21,314.63,0.5,0.9787182293566825,1.0,0.009803921568627453,221.0,915.183,,34.833333333333336,99.22366666666669,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4.023658164350193e-18,-0.0004768669605255
2022-01-22,314.63,0.5,0.9773197130001215,1.0,0.009803921568627453,105.0,227.036,,11.666666666666666,77.9885,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2.011829082175097e-18,-0.0002384334802627
2022-01-23,314.63,0.5,0.976346832056427,1.0,0.009803921568627453,92.0,181.553,,10.166666666666666,18.05283333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.0059145410875485e-18,-0.0001192167401313
2022-01-24,310.0,0.5,0.9753739511127325,1.0,0.009803921568627453,220.0,766.758,,44.16666666666666,108.12983333333334,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,5.029572705437743e-19,-5.960837006569629e-05
2022-01-25,306.13,0.5,0.974401070169038,1.0,0.009803921568627453,196.0,431.597,,24.666666666666668,32.0235,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,16250.25,-2.9804185032848145e-05
2022-01-26,312.47,0.5,0.9737930195792289,1.0,0.009803921568627453,215.0,851.935,,28.666666666666664,66.02,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,8125.125,-4000.250014902093
2022-01-27,276.37,0.5,0.9730025538124772,1.0,0.00784313725490196,271.0,1435.154,,34.66666666666667,47.767666666666656,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4062.5625,-2000.1250074510465
2022-01-28,282.12,0.15,0.9722120880457252,1.0,0.00784313725490196,190.0,339.508,,41.83333333333333,74.48783333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,18281.53125,-1000.0625037255232
2022-01-29,282.12,0.045,0.9730025538124772,1.0,0.00784313725490196,114.0,224.401,,13.166666666666666,25.093666666666667,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,9140.765625,-500.0312518627616
2022-01-30,282.12,0.0135,0.9739754347561717,1.0,0.00784313725490196,162.0,83.066,,16.0,49.92033333333334,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4570.3828125,-250.0156259313808
2022-01-31,312.24,0.00405,0.9746442904049616,1.0,0.0058823529411764705,240.0,783.041,,22.5,60.74916666666666,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2285.19140625,-4125.25781296569
2022-02-01,310.42,0.001215,0.975069925817828,1.0,0.00784313725490196,259.0,1113.677,,34.166666666666664,94.81433333333334,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1142.595703125,-2062.628906482845
2022-02-02,301.89,0.0003645,0.9754955612306944,1.0,0.00784313725490196,92.0,161.062,,24.0,105.61,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,571.2978515625,-1031.3144532414226
2022-02-03,297.05,0.00010935,0.9766508573513316,1.0,0.0058823529411764705,101.0,452.807,,25.833333333333336,104.75916666666666,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,285.64892578125,-515.6572266207113
2022-02-04,307.77,3.280500000000004e-05,0.9781101787668735,1.0,0.009803921568627453,226.0,987.546,,36.5,222.26316666666662,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,142.824462890625,-257.82861331035565
2022-02-05,307.77,9.841500000000012e-06,0.9788398394746441,1.0,0.009803921568627453,96.0,333.803,,16.666666666666668,24.14666666666667,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,71.4122314453125,-128.91430665517782
2022-02-06,307.77,2.952450000000004e-06,0.9790222546515869,1.0,0.009803921568627453,120.0,368.954,,9.833333333333332,36.928333333333335,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,35.70611572265625,-64.45715332758891
2022-02-07,302.45,8.857350000000014e-07,0.9795086951234342,1.0,0.0058823529411764705,464.0,1583.66,,25.5,171.32766666666666,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4018.103057861328,-32.228576663794456
2022-02-08,307.33,2.657205000000005e-07,0.9795086951234342,1.0,0.0058823529411764705,203.0,828.414,,24.5,123.7575,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2009.051528930664,-16.114288331897228
2022-02-09,310.67,7.971615000000014e-08,0.9799951355952814,1.0,0.0058823529411764705,271.0,1201.863,,26.83333333333333,85.14766666666667,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1004.525764465332,-8.057144165948614
2022-02-10,301.52,2.391484500000005e-08,0.9801775507722241,1.0,0.009803921568627453,186.0,778.625,,27.166666666666664,74.80083333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,502.262882232666,-4.028572082974307
2022-02-11,286.67,7.174453500000015e-09,0.9802383558312051,1.0,0.0058823529411764705,234.0,581.404,,22.333333333333336,194.09766666666664,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,251.131441116333,-2.014286041487153
2022-02-12,286.67,2.152336050000005e-09,0.9801775507722241,1.0,0.0058823529411764705,109.0,385.482,,8.333333333333334,15.635,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,125.5657205581665,-1.0071430207435768
2022-02-13,286.67,6.457008150000015e-10,0.9798127204183387,1.0,0.0058823529411764705,171.0,268.609,,9.666666666666666,30.26883333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,62.78286027908325,-0.5035715103717884
2022-02-14,291.92,1.9371024450000047e-10,0.9792654748875107,1.0,0.0058823529411764705,262.0,1223.502,,21.666666666666668,72.27716666666666,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,31.391430139541622,-0.2517857551858942
2022-02-15,307.48,5.811307335000017e-11,0.979083059710568,1.0,0.00392156862745098,359.0,2606.945,,27.33333333333333,45.134,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,15.695715069770811,-0.1258928775929471
2022-02-16,307.8,1.7433922005000052e-11,0.978961449592606,1.0,0.0058823529411764705,202.0,542.043,,23.666666666666668,109.14183333333331,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,7.8478575348854065,-0.0629464387964735
2022-02-17,292.12,5.2301766015000156e-12,0.9782317888848352,1.0,0.011764705882352941,190.0,888.032,,16.166666666666668,43.03133333333333,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,3.9239287674427032,-0.0314732193982367
2022-02-18,285.66,1.5690529804500052e-12,0.9781101787668735,1.0,0.0058823529411764705,159.0,1031.582,,22.5,72.78666666666668,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.961964383721352,-0.0157366096991183
2022-02-19,285.66,4.707158941350017e-13,0.9765900522923507,1.0,0.0058823529411764705,117.0,24460.041,,10.333333333333334,8.470666666666668,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.9809821918606758,-0.0078683048495591
2022-02-20,285.66,1.4121476824050053e-13,0.9765292472333698,1.0,0.0058823529411764705,92.0,236.842,,11.333333333333334,17.024666666666665,0.0,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.4904910959303379,-0.0039341524247795
2022-02-21,285.66,4.2364430472150165e-14,0.9767724674692934,1.0,0.0058823529411764705,101.0,75.899,11.381999999999998,11.5,45.43816666666666,11.722166666666665,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.2452455479651689,-0.0019670762123897
2022-02-22,273.84,1.270932914164505e-14,0.9758603915845798,1.0,0.0058823529411764705,186.0,890.633,10.854,26.666666666666664,26.092166666666664,10.151166666666668,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.1226227739825844,-0.0009835381061948
2022-02-23,254.68,3.812798742493516e-15,0.9749483156998662,1.0,0.00392156862745098,172.0,427.543,11.175999999999998,16.833333333333332,28.269333333333336,8.1615,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,16250.311311386991,-0.0004917690530974
2022-02-24,266.92,1.1438396227480549e-15,0.9748267055819043,1.0,0.009803921568627453,540.0,1989.563,11.015999999999998,28.0,203.255,9.586,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,8125.155655693496,-0.0002458845265487
2022-02-25,269.96,3.4315188682441663e-16,0.9739754347561717,1.0,0.0058823529411764705,234.0,1010.913,10.657,20.5,117.8785,10.702833333333333,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,4062.577827846748,-0.0001229422632743
2022-02-26,269.96,1.0294556604732499e-16,0.975069925817828,1.0,0.0058823529411764705,79.0,77.615,11.305,11.666666666666666,44.64566666666667,8.729666666666667,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2031.288913923374,-6.14711316371812e-05
2022-02-27,269.96,3.08836698141975e-17,0.9744618752280189,1.0,0.0058823529411764705,106.0,148.508,10.278,8.666666666666668,19.91466666666667,9.190333333333333,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1015.644456961687,-3.07355658185906e-05
2022-02-28,290.14,9.265100944259253e-18,0.9737322145202479,1.0,0.011764705882352941,180.0,1124.15,10.491,43.66666666666666,67.17566666666666,10.805833333333336,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,507.8222284808435,-1.53677829092953e-05
2022-03-01,288.12,2.779530283277776e-18,0.9734281892253436,1.0,0.019607843137254905,148.0,396.54,10.832,104.85714285714286,136.936,10.763571428571428,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,253.9111142404217,-7.68389145464765e-06
2022-03-02,293.3,8.338590849833328e-19,0.9722728931047063,1.0,0.023529411764705882,228.0,869.075,10.64,90.0,226.784,10.625857142857143,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,126.95555712021088,-3.841945727323825e-06
2022-03-03,279.76,2.501577254949999e-19,0.9710567919250881,1.0,0.03725490196078432,257.0,513.441,11.202000000000002,69.71428571428572,85.6242857142857,10.923571428571428,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,63.47777856010544,-1.9209728636619125e-06
2022-03-04,279.43,7.504731764849999e-20,0.9699623008634318,1.0,0.029411764705882353,163.0,1420.992,11.326,54.85714285714285,58.906285714285715,10.24,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,31.73888928005272,-9.604864318309562e-07
2022-03-05,279.43,2.251419529455e-20,0.9681381490940045,1.0,0.029411764705882353,97.0,130.849,10.387,21.42857142857143,18.941142857142857,9.198142857142855,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,15.86944464002636,-4.802432159154781e-07
2022-03-06,279.43,6.754258588365001e-21,0.9673476833272528,1.0,0.029411764705882353,70.0,100.106,10.756,16.285714285714285,40.833571428571425,7.735857142857143,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,7.934722320013179,-2.4012160795773906e-07
2022-03-07,268.19,2.026277576509501e-21,0.96649641250152,1.0,0.03333333333333334,221.0,769.152,10.522,42.85714285714286,88.33271428571429,10.761,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,3.9673611600065897,-1.2006080397886953e-07
2022-03-08,274.8,6.078832729528504e-22,0.9665572175605011,1.0,0.029411764705882353,221.0,769.152,10.522,34.85714285714286,59.27828571428571,10.56857142857143,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1.9836805800032948,-6.003040198943476e-08
2022-03-09,286.32,1.8236498188585512e-22,0.9673476833272528,1.0,0.03333333333333334,152.0,431.904,10.712,69.14285714285714,166.31014285714284,10.016285714285711,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.9918402900016474,-3.001520099471738e-08
2022-03-10,279.43,5.470949456575654e-23,0.9674084883862336,1.0,0.03725490196078432,170.0,663.715,11.354000000000003,74.85714285714286,111.28971428571427,10.146571428571429,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.4959201450008237,-1.500760049735869e-08
2022-03-11,265.12,1.6412848369726966e-23,0.9677733187401191,1.0,0.03333333333333334,202.0,534.428,10.971,71.57142857142857,316.859,10.455285714285715,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.2479600725004118,-7.503800248679346e-09
2022-03-12,265.12,4.9238545109180915e-24,0.96850297944789,1.0,0.03333333333333334,84.0,76.177,10.96,21.142857142857142,16.381571428571426,11.483,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.1239800362502059,-3.751900124339673e-09
2022-03-13,265.12,1.4771563532754274e-24,0.9685637845068709,1.0,0.03333333333333334,60.0,194.197,11.543999999999999,22.428571428571427,42.47771428571429,11.187714285714282,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.0619900181251029,-1.8759500621698364e-09
2022-03-14,255.46,4.431469059826283e-25,0.96850297944789,1.0,0.04313725490196079,60.0,194.197,11.543999999999999,22.285714285714285,40.729,9.966714285714287,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.0309950090625514,-9.379750310849182e-10
2022-03-15,267.3,1.3294407179478852e-25,0.9680773440350238,1.0,0.041176470588235294,250.0,2095.55,10.243,116.57142857142856,169.65571428571428,10.305,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.0154975045312757,-4.689875155424591e-10
2022-03-16,280.08,3.988322153843656e-26,0.9675300985041956,1.0,0.04509803921568628,259.0,1088.477,11.196,105.85714285714286,196.78942857142852,11.138571428571428,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,0.0077487522656378,-2.3449375777122955e-10
2022-03-17,290.53,1.196496646153097e-26,0.9677733187401191,1.0,0.03921568627450981,135.0,832.058,10.876999999999999,154.14285714285714,262.9975714285714,10.449714285714284,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1500000.2538743762,-1.1724687888561475e-10
2022-03-18,301.8,3.589489938459292e-27,0.967286878268272,1.0,0.03725490196078432,171.0,313.782,10.834000000000001,80.57142857142857,106.08114285714285,10.692428571428572,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,750000.1269371881,-5.862343944280739e-11
2022-03-19,301.8,1.0768469815377876e-27,0.9666180226194819,1.0,0.03725490196078432,60.0,80.346,10.977999999999998,22.42857142857143,122.48214285714289,9.334285714285715,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,375000.0634685941,-2.9311719721403693e-11
2022-03-20,301.8,3.2305409446133635e-28,0.9658275568527301,1.0,0.03725490196078432,115.0,270.94,11.166,20.571428571428573,17.749428571428574,9.23142857142857,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,187500.03173429705,-1.4655859860701847e-11
2022-03-21,307.05,9.691622833840092e-29,0.9650370910859783,1.0,0.041176470588235294,335.0,1132.706,11.157,169.42857142857144,200.38414285714288,10.658714285714286,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,93750.01586714853,-7.327929930350923e-12
2022-03-22,331.33,2.907486850152028e-29,0.9646114556731119,1.0,0.03921568627450981,395.0,3849.805,10.91,92.14285714285714,122.13242857142858,10.893571428571427,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,46875.007933574256,-375000.5
2022-03-23,333.04,8.722460550456085e-30,0.9634561595524747,1.0,0.027450980392156866,312.0,1434.924,11.41,68.57142857142857,138.35514285714288,10.943285714285715,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,23437.503966787128,-187500.25
2022-03-24,337.97,2.616738165136826e-30,0.9627873039036847,1.0,0.03137254901960784,317.0,820.585,10.591999999999999,74.42857142857143,118.96414285714286,10.832999999999998,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,11718.751983393564,-93750.125
2022-03-25,336.88,7.850214495410479e-31,0.962726498844704,1.0,0.03333333333333334,215.0,1070.982,11.158999999999999,121.71428571428572,100.70785714285712,11.028714285714285,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,5859.375991696782,-46875.0625
2022-03-26,336.88,2.355064348623144e-31,0.9627873039036847,1.0,0.03333333333333334,101.0,123.829,11.162,30.142857142857142,19.797714285714285,9.904571428571428,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,2929.687995848391,-23437.53125
2022-03-27,336.88,7.065193045869434e-32,0.963212939316551,1.0,0.03333333333333334,89.0,209.361,11.278000000000002,17.714285714285715,15.130142857142857,9.988857142857144,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,1464.8439979241955,-11718.765625
2022-03-28,363.95,2.1195579137608304e-32,0.9633345494345129,1.0,0.03529411764705882,1618.0,8375.507,11.080000000000002,151.71428571428572,409.2607142857143,10.872714285714288,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,732.4219989620977,-5859.3828125
2022-03-29,366.52,6.358673741282492e-33,0.9633953544934938,1.0,0.03333333333333334,506.0,1783.604,10.954999999999998,53.57142857142857,101.89557142857142,10.013428571428571,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,366.2109994810489,-2929.69140625
2022-03-30,364.66,1.907602122384748e-33,0.9648546759090356,1.0,0.025490196078431376,354.0,1636.892,11.105,53.28571428571429,93.30328571428572,11.167142857142858,0.0481764301513567,65.28,54.29,55.77,307.511481299458,61.43,61.0125,61.99625,183.10549974052444,-1464.845703125
2022-03-31,359.2,5.7228063671542456e-34,0.9654019214398638,1.0,0.03333333333333334,240.0,974.279,11.415,97.85714285714286,313.3168571428572,10.145428571428571,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,91.55274987026222,-732.4228515625
2022-04-01,361.53,1.7168419101462734e-34,0.964550650614131,0.903619195610269,0.029411764705882353,219.0,1182.938,10.533999999999999,107.85714285714286,490.82842857142856,11.049428571428571,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,45.77637493513111,-366.21142578125
2022-04-02,361.53,5.150525730438822e-35,0.963942600024322,0.903619195610269,0.029411764705882353,110.0,266.277,11.198,25.142857142857142,34.003142857142855,9.042714285714284,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,22.888187467565555,-183.105712890625
2022-04-03,361.53,1.5451577191316468e-35,0.9629697190806275,0.903619195610269,0.029411764705882353,200.0,477.84,10.608,20.142857142857142,20.447714285714287,9.944428571428572,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,11.444093733782776,-91.5528564453125
2022-04-04,381.82,4.635473157394941e-36,0.961996838136933,0.903619195610269,0.03333333333333334,612.0,3213.398,10.709,81.85714285714286,157.0637142857143,10.452571428571428,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,5.722046866891389,-45.77642822265625
2022-04-05,363.75,1.3906419472184824e-36,0.9607199318983339,0.903619195610269,0.03333333333333334,311.0,2131.888,11.287,65.28571428571429,142.8445714285714,11.346714285714285,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,2.8610234334456943,-22.888214111328125
2022-04-06,348.59,4.171925841655448e-37,0.9584701447160403,0.903619195610269,0.03725490196078432,247.0,1225.959,10.865,51.14285714285714,193.37214285714288,9.344285714285714,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,1.4305117167228472,-11.444107055664062
2022-04-07,352.42,1.2515777524966343e-37,0.9561595524747658,0.903619195610269,0.041176470588235294,437.0,8031.473,10.924,89.0,168.609,10.305,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,0.7152558583614236,-5.722053527832031
2022-04-08,341.83,3.754733257489904e-38,0.9548218411771859,0.903619195610269,0.03921568627450981,620.0,7022.836,10.968,66.71428571428571,74.99542857142856,10.462714285714283,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,0.3576279291807118,-2.861026763916016
2022-04-09,341.83,1.1264199772469714e-38,0.9514775629332359,0.903619195610269,0.03921568627450981,174.0,227.776,10.964,21.571428571428573,16.486142857142855,9.968714285714286,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,0.1788139645903559,-1.4305133819580078
2022-04-10,341.83,3.379259931740915e-39,0.9474036239815152,0.903619195610269,0.03921568627450981,136.0,685.842,12.613,16.142857142857142,19.686857142857143,7.254714285714286,0.0481764301513567,64.62,52.81,55.5,307.511481299458,61.77875,61.08500000000001,63.80250000000001,0.0894069822951779,-0.7152566909790039
